1.0,2.23606797749979,1.8925457293336714,0.0,11.25518558704562,13.996739883284194
3.0,2.2360679774997907,2.7078975088758357,0.0,11.087075519711242,14.451366617990432
5.0,2.2360679774997907,3.381408301838464,3.0960528341147585e-16,10.901130446877097,15.688334080851742
7.0,2.5262848075077997,3.978104561615354,7.300870926503849e-16,10.6994603656983,16.499034088954375
9.0,2.5262848075077997,4.499760156104588,8.035919922058705e-16,10.491583303622852,16.380741257161866
11.0,2.5651006653271593,4.470930166697504,2.0218858421434938,10.307045724697197,16.44824047496327
13.0,2.565100665327159,4.604819953774412,2.0218858421434938,10.247722860122385,15.631163790133158
15.0,4.6079260306088,4.7194513525410775,2.3758626829129743,10.121785913251836,18.577846979250708
17.0,2.519063463006095,4.77468572311733,3.1017436857392484,9.89235968319028,15.177408601822298
19.0,2.519063463006095,5.460788108683467,3.101743685739249,9.5301150121224,14.977076923515158
21.0,2.519063463006095,5.41535975460864,3.5603717149294534,9.39485973083935,14.979736872321176
23.0,3.0000000000000004,6.029739661110319,3.5603717149294534,9.0152483365065,15.249642107351207
25.0,3.0000000000000004,5.800478471558998,4.285987937728047,8.846871113780336,15.03750249944964
27.0,3.0000000000000004,5.780050279390516,4.573433762345619,8.715484897733319,15.03750249944964
29.0,4.236067977499795,5.455577244676655,5.584869667591464,8.327720202610509,17.703719020500312
31.0,4.2360679774998,5.457373417141342,5.586939211669572,8.325146809191487,17.702337982497816
33.0,4.236067977499799,5.805562534960405,5.597227314318239,8.080314760181396,17.39295484652421
35.0,4.236067977499797,5.8994086693349175,5.814638083902514,7.855706048836915,16.862299855285976
37.0,4.236067977499798,5.8994086693349175,6.34435278103562,7.434468465348952,16.862299855285976
39.0,4.236067977499801,5.697795111305228,6.799794002867005,7.185139124036468,16.814913538224197
41.0,4.2360679774998,5.620838167731322,6.946638911338547,7.10492470642217,16.81672003598107
43.0,4.236067977499799,5.956816474611743,6.970318976572757,6.801303022152858,16.744381466308454
45.0,4.236067977499801,5.649742395217401,7.737458218793168,6.208324254008653,16.702469822815623
47.0,4.236067977499797,5.818857854026424,7.9709009956603465,5.738606370040015,16.710336836094676
49.0,2.449489742783178,5.441131781646191,8.422948887253979,5.452210058552218,14.075280719240238
51.0,2.449489742783178,5.167824766876084,8.833982472064012,5.052377293018897,13.937119240025847
53.0,1.639919660079233,5.108979278803448,8.965602368784598,4.8771128534077945,13.814841409450661
55.0,1.6398905374111763,4.583594115677893,9.610221592298931,4.113245867632707,13.669297646401747
57.0,1.6398896635448048,3.450599984480678,10.404168532014188,3.178649704715312,13.811206069457477
59.0,1.6398896635448057,3.333535857434047,10.593473882457323,2.63318321305021,13.440422909325507
61.0,1.639889663544805,3.3333351014862576,10.69019057110119,2.2083280602015165,13.440422909325507
63.0,0.0,0.0,11.406514710647334,0.36386431679316267,13.289360113981033
